"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"78514011603","2021-02-27T23:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","68","75",,,,,"78",,"SCT:04 19 OVC:08 26","29.86","10.00","70","100","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08202/27/21 23:50:02 METAR TJBQ 280350Z 10014G24KT 10SM SCT019 OVC026 24/20 A3012 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T00:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","66","75",,,,,"74",,"BKN:07 28 BKN:07 34","29.85","10.00","69","100","23","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08202/28/21 00:50:02 METAR TJBQ 280450Z 10015G20KT 10SM BKN028 BKN034 24/19 A3011 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","66","72",,,,,"83",,"SCT:04 31 SCT:04 47","29.83","10.00","68","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07902/28/21 06:50:02 METAR TJBQ 281050Z 11007KT 10SM SCT031 SCT047 22/19 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","66","73",,,,,"78",,"CLR:00","29.85","10.00","69","110",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06902/28/21 07:50:02 METAR TJBQ 281150Z 11008KT 10SM CLR 23/19 A3011 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","70","73",,"-RA:02 |RA |RA",,,"89",,"SCT:04 20 BKN:07 37 OVC:08 55","29.87","10.00","71","100","20","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09302/28/21 08:50:02 METAR TJBQ 281250Z 10010G17KT 10SM -RA SCT020 BKN037 OVC055 23/21 A3013 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","70","79",,,,,"74",,"BKN:07 26 BKN:07 35","29.89","10.00","73","080","31","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08202/28/21 09:50:02 METAR TJBQ 281350Z 08018G27KT 10SM BKN026 BKN035 26/21 A3015 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","66","79",,,,,"65",,"SCT:04 21 BKN:07 25 BKN:07 65","29.91","10.00","71","090","34","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08902/28/21 10:50:02 METAR TJBQ 281450Z 09017G30KT 10SM SCT021 BKN025 BKN065 26/19 A3016 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","66","81",,,,,"62",,"SCT:04 33 SCT:04 38 SCT:04 40","29.88","10.00","71","080","32","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08902/28/21 11:50:02 METAR TJBQ 281550Z 08018G28KT 10SM SCT033 SCT038 SCT040 27/19 A3014 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","64","82",,,,,"55",,"CLR:00","29.86","10.00","70","090","34","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07202/28/21 12:50:02 METAR TJBQ 281650Z 09026G30KT 10SM CLR 28/18 A3012 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","64","82",,,,,"55",,"SCT:04 35","29.83","10.00","70","090","32","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07502/28/21 13:50:02 METAR TJBQ 281750Z 09023G28KT 10SM SCT035 28/18 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","66","82",,,,,"58",,"SCT:04 33","29.80","10.00","71","100","32","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07502/28/21 14:50:02 METAR TJBQ 281850Z 10020G28KT 10SM SCT033 28/19 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","81",,,,,"58",,"CLR:00","29.78","10.00","70","080","32","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07202/28/21 15:50:02 METAR TJBQ 281950Z 08021G28KT 10SM CLR 27/18 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","66","81",,,,,"62",,"SCT:04 29","29.78","10.00","71","080","30","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07502/28/21 16:50:02 METAR TJBQ 282050Z 08021G26KT 10SM SCT029 27/19 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","79",,,,,"65",,"SCT:04 27 SCT:04 35","29.80","10.00","71","090","28","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08202/28/21 17:50:02 METAR TJBQ 282150Z 09018G24KT 10SM SCT027 SCT035 26/19 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","64","75",,,,,"69",,"SCT:04 28 SCT:04 37","29.80","10.00","68","090","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08202/28/21 18:50:02 METAR TJBQ 282250Z 09014G21KT 10SM SCT028 SCT037 24/18 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T19:50:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","68","75",,,,,"78",,"SCT:04 24 BKN:07 30",,"10.00",,"090","20","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET061METAR TJBQ 282350Z 09012G17KT 10SM SCT024 BKN030 24/20 A3006=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","70","73",,"RA:02 |RA |RA RA",,,"89",,"SCT:04 14 SCT:04 20 BKN:07 29","29.83","7.00","71","070","24","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09102/28/21 20:50:01 METAR TJBQ 010050Z 07015G21KT 7SM RA SCT014 SCT020 BKN029 23/21 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-02-28T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0648","1834",
"78514011603","2021-03-01T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","64","73",,,,,"74",,"SCT:04 29 SCT:04 40","29.76","10.00","67","080","28","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/01/21 06:50:02 METAR TJBQ 011050Z 08018G24KT 10SM SCT029 SCT040 23/18 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","64","75",,,,,"69",,"SCT:04 29","29.78","10.00","68","080","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07503/01/21 07:50:02 METAR TJBQ 011150Z 08016G23KT 10SM SCT029 24/18 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","79",,,,,"65",,"SCT:04 23 SCT:04 33","29.80","10.00","71","070","29","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/01/21 08:50:02 METAR TJBQ 011250Z 07020G25KT 10SM SCT023 SCT033 26/19 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","70","72",,"-RA:02 |RA |RA",,,"94",,"SCT:04 13 BKN:07 20 OVC:08 39","29.83","7.00","71","100","25","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09203/01/21 09:50:02 METAR TJBQ 011350Z 10015G22KT 7SM -RA SCT013 BKN020 OVC039 22/21 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","70","75",,"-RA:02 |RA |RA",,,"83",,"SCT:04 21 BKN:07 27 OVC:08 38","29.83","10.00","72","100","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09303/01/21 10:50:02 METAR TJBQ 011450Z 10014G21KT 10SM -RA SCT021 BKN027 OVC038 24/21 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","70","75",,,,,"83",,"BKN:07 24 BKN:07 33 OVC:08 43","29.81","10.00","72","080",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/01/21 11:50:02 METAR TJBQ 011550Z 08014KT 10SM BKN024 BKN033 OVC043 24/21 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","70","75",,,,,"83",,"BKN:07 26 BKN:07 33","29.78","10.00","72","080","30","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/01/21 12:50:02 METAR TJBQ 011650Z 08019G26KT 10SM BKN026 BKN033 24/21 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","66","82",,,,,"58",,"SCT:04 28 BKN:07 38 BKN:07 50","29.76","10.00","71","080","30","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/01/21 13:50:02 METAR TJBQ 011750Z 08020G26KT 10SM SCT028 BKN038 BKN050 28/19 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","64","81",,,,,"58",,"SCT:04 28 SCT:04 34 BKN:07 42","29.73","10.00","70","090","30","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/01/21 14:50:02 METAR TJBQ 011850Z 09020G26KT 10SM SCT028 SCT034 BKN042 27/18 A2999 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","66","79",,,,,"65",,"BKN:07 28 BKN:07 37","29.72","10.00","70","080","28","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/01/21 15:50:02 METAR TJBQ 011950Z 08019G24KT 10SM BKN028 BKN037 26/19 A2998 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","64","79",,,,,"61",,"BKN:07 30 BKN:07 38","29.72","10.00","69","090","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/01/21 16:50:02 METAR TJBQ 012050Z 09014G20KT 10SM BKN030 BKN038 26/18 A2998 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","66","75",,,,,"74",,"SCT:04 28 BKN:07 37 BKN:07 48","29.75","10.00","69","090",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/01/21 17:50:02 METAR TJBQ 012150Z 09011KT 10SM SCT028 BKN037 BKN048 24/19 A3000 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","64","75",,,,,"69",,"SCT:04 28 BKN:07 39 BKN:07 45","29.75","10.00","68","090","20","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/01/21 18:50:02 METAR TJBQ 012250Z 09013G17KT 10SM SCT028 BKN039 BKN045 24/18 A3001 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T19:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","64","73",,,,,"74",,"SCT:04 30 BKN:07 35 BKN:07 43","29.78","10.00","67","090","20","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/01/21 19:50:02 METAR TJBQ 012350Z 09013G17KT 10SM SCT030 BKN035 BKN043 23/18 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","73",,,,,"74",,"SCT:04 32 SCT:04 43 BKN:07 50","29.78","10.00","67","080",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/01/21 20:50:01 METAR TJBQ 020050Z 08013KT 10SM SCT032 SCT043 BKN050 23/18 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-01T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0648","1834",
"78514011603","2021-03-02T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","64","66",,,,,"94",,"CLR:00","29.76","10.00","65","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06903/02/21 06:50:02 METAR TJBQ 021050Z 12006KT 10SM CLR 19/18 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","70",,,,,"83",,"CLR:00","29.78","10.00","66","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06903/02/21 07:50:02 METAR TJBQ 021150Z 12004KT 10SM CLR 21/18 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","66","75",,,,,"74",,"CLR:00","29.80","10.00","69","090","20","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 08:50:02 METAR TJBQ 021250Z 09011G17KT 10SM CLR 24/19 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","66","79",,,,,"65",,"CLR:00","29.83","10.00","71","080","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 09:50:02 METAR TJBQ 021350Z 08011G19KT 10SM CLR 26/19 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","64","79",,,,,"61",,"SCT:04 33 SCT:04 50","29.83","10.00","69","090","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/02/21 10:50:02 METAR TJBQ 021450Z 09011G18KT 10SM SCT033 SCT050 26/18 A3009 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","66","81",,,,,"62",,"SCT:04 29 SCT:04 36 BKN:07 50","29.83","10.00","71","090","22","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/02/21 11:50:02 METAR TJBQ 021550Z 09015G19KT 10SM SCT029 SCT036 BKN050 27/19 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","66","81",,,,,"62",,"SCT:04 29","29.80","10.00","71","090","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07503/02/21 12:50:02 METAR TJBQ 021650Z 09016G23KT 10SM SCT029 27/19 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","64","81",,,,,"58",,"SCT:04 31","29.78","10.00","70","080","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07503/02/21 13:50:02 METAR TJBQ 021750Z 08017G24KT 10SM SCT031 27/18 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","64","81",,,,,"58",,"CLR:00","29.75","10.00","70","080","24","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 14:50:02 METAR TJBQ 021850Z 08012G21KT 10SM CLR 27/18 A3001 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","64","81",,,,,"58",,"CLR:00","29.73","10.00","70","080","23","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 15:50:02 METAR TJBQ 021950Z 08015G20KT 10SM CLR 27/18 A2999 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","66","79",,,,,"65",,"CLR:00","29.73","10.00","70","080","22","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 16:50:02 METAR TJBQ 022050Z 08013G19KT 10SM CLR 26/19 A2999 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","64","77",,,,,"65",,"CLR:00","29.75","10.00","69","090",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06903/02/21 17:50:02 METAR TJBQ 022150Z 09014KT 10SM CLR 25/18 A3001 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","64","73",,,,,"74",,"SCT:04 28","29.78","10.00","67","080",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/02/21 18:50:02 METAR TJBQ 022250Z 08011KT 10SM SCT028 23/18 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T19:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","75",,,,,"69",,"SCT:04 28 BKN:07 35","29.78","10.00","68","090","21","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/02/21 19:50:02 METAR TJBQ 022350Z 09010G18KT 10SM SCT028 BKN035 24/18 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","64","75",,,,,"69",,"SCT:04 28 SCT:04 34 BKN:07 44","29.80","10.00","68","090","21","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08903/02/21 20:50:01 METAR TJBQ 030050Z 09012G18KT 10SM SCT028 SCT034 BKN044 24/18 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T21:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","64","73",,,,,"74",,"SCT:04 28 BKN:07 34 BKN:07 55","29.81","10.00","67","090",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/02/21 21:50:01 METAR TJBQ 030150Z 09011KT 10SM SCT028 BKN034 BKN055 23/18 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-03-02T22:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","64","73",,,,,"74",,"SCT:04 28 SCT:04 35 BKN:07 42","29.83","10.00","67","080",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08603/02/21 22:50:01 METAR TJBQ 030250Z 08009KT 10SM SCT028 SCT035 BKN042 23/18 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
